"TRANSACTION_ID","CUSTOMER_ID","INSTRUMENT_ID","PORTFOLIO_TYPE","TRADE_DATE","SETTLEMENT_DATE","BUY_SELL","QUANTITY","PRICE","TRANSACTION_AMOUNT","CURRENCY","TRANSACTION_TYPE","COUPON_ID","ACCRUED_INTEREST_AMOUNT","PRINCIPAL_AMOUNT","COUPON_AMOUNT","ELIGIBLE_QUANTITY"
146431,26,902,"TRADING",2024-05-26,2024-05-29,"SELL",182000,90.083094,167787.5,"EUR","SELL",,3836.27,163951.23,0,
146432,28,900,"INVESTMENT",2025-03-10,2025-03-11,"BUY",476000,99.66649,482222.34,"GBP","BUY",,7809.85,474412.49,0,
146433,28,919,"TRADING",2024-04-25,2024-04-28,"BUY",3616,204.24306,738542.9,"HUF","BUY",,0,738542.9,0,
146434,24,892,"INVESTMENT",2025-10-26,2025-10-28,"SELL",317000,97.971785,314336.83,"GBP","SELL",,3766.27,310570.56,0,
146435,24,902,"LIQUIDITY",2024-04-01,2024-04-02,"SELL",356000,103.000143,374431.85,"EUR","SELL",,7751.34,366680.51,0,
146436,26,899,"TRADING",2026-08-24,2026-08-26,"SELL",312000,97.660174,309106.04,"EUR","SELL",,4406.3,304699.74,0,
146437,3,903,"LIQUIDITY",2025-10-05,2025-10-07,"SELL",431000,102.634822,447264.99,"GBP","SELL",,4908.91,442356.08,0,
146438,22,920,"TRADING",2026-08-24,2026-08-25,"SELL",3739,233.680943,873733.05,"HUF","SELL",,0,873733.05,0,
146439,2,888,"INVESTMENT",2026-10-07,2026-10-09,"BUY",243000,111.042012,274465.45,"GBP","BUY",,4633.36,269832.09,0,
146440,24,888,"TRADING",2026-01-15,2026-01-16,"SELL",188000,88.197025,166353.93,"GBP","SELL",,543.52,165810.41,0,
146441,21,902,"INVESTMENT",2024-02-19,2024-02-22,"SELL",301000,101.902621,311990.96,"EUR","SELL",,5264.07,306726.89,0,
146442,29,887,"INVESTMENT",2026-08-22,2026-08-25,"BUY",429000,108.462121,468951.34,"HUF","BUY",,3648.84,465302.5,0,
146443,22,886,"TRADING",2025-01-13,2025-01-16,"SELL",340000,95.512686,330421.8,"HUF","SELL",,5678.67,324743.13,0,
146444,25,882,"TRADING",2024-11-27,2024-11-30,"SELL",66000,103.009283,69552.32,"HUF","SELL",,1566.19,67986.13,0,
146445,26,904,"TRADING",2026-03-29,2026-03-30,"BUY",360000,93.660742,343826.55,"HUF","BUY",,6647.88,337178.67,0,
146446,31,907,"TRADING",2026-03-13,2026-03-16,"BUY",70000,92.294557,64606.19,"USD","BUY",,0,64606.19,0,
146447,3,910,"LIQUIDITY",2026-02-28,2026-03-01,"BUY",361000,95.143431,343467.79,"USD","BUY",,0,343467.79,0,
146448,29,887,"TRADING",2024-01-12,2024-01-13,"BUY",84000,105.136609,89315.67,"HUF","BUY",,1000.92,88314.75,0,
146449,21,884,"INVESTMENT",2025-07-15,2025-07-17,"SELL",405000,99.545372,408315.91,"USD","SELL",,5157.15,403158.76,0,
146450,25,914,"TRADING",2025-06-01,2025-06-02,"BUY",4630,199.168532,922150.3,"EUR","BUY",,0,922150.3,0,
146451,25,899,"INVESTMENT",2025-04-08,2025-04-10,"BUY",38000,107.737821,41125.68,"EUR","BUY",,185.31,40940.37,0,
146452,23,907,"LIQUIDITY",2026-01-26,2026-01-27,"BUY",414000,95.55042,395578.74,"USD","BUY",,0,395578.74,0,
146453,27,890,"LIQUIDITY",2025-07-19,2025-07-20,"BUY",484000,93.76854,458715.43,"EUR","BUY",,4875.7,453839.73,0,
146454,30,914,"LIQUIDITY",2025-01-03,2025-01-06,"BUY",4667,163.583649,763444.89,"EUR","BUY",,0,763444.89,0,
146455,24,896,"LIQUIDITY",2024-09-16,2024-09-19,"SELL",92000,107.78661,100437.75,"EUR","SELL",,1274.07,99163.68,0,
146456,25,918,"TRADING",2024-07-10,2024-07-12,"BUY",1830,217.575749,398163.62,"EUR","BUY",,0,398163.62,0,
146457,22,919,"TRADING",2025-05-16,2025-05-19,"BUY",4530,228.904645,1036938.04,"HUF","BUY",,0,1036938.04,0,
146458,25,916,"TRADING",2025-03-24,2025-03-27,"SELL",4135,245.227326,1014014.99,"USD","SELL",,0,1014014.99,0,
146459,25,898,"INVESTMENT",2025-01-11,2025-01-14,"BUY",185000,103.919058,196290.53,"GBP","BUY",,4040.27,192250.26,0,
146460,26,900,"TRADING",2025-07-07,2025-07-09,"BUY",208000,100.266356,212539.26,"GBP","BUY",,3985.24,208554.02,0,
146461,25,920,"INVESTMENT",2024-11-01,2024-11-02,"SELL",1328,88.809123,117938.52,"HUF","SELL",,0,117938.52,0,
146462,27,900,"INVESTMENT",2025-04-07,2025-04-08,"SELL",54000,87.125131,47996.47,"GBP","SELL",,948.9,47047.57,0,
146463,31,891,"TRADING",2026-01-07,2026-01-09,"SELL",476000,102.55698,498131.41,"GBP","SELL",,9960.19,488171.22,0,
146464,23,896,"INVESTMENT",2025-07-27,2025-07-28,"BUY",86000,106.259021,91401.88,"EUR","BUY",,19.12,91382.76,0,
146465,31,918,"INVESTMENT",2026-10-26,2026-10-29,"BUY",2046,192.091539,393019.29,"EUR","BUY",,0,393019.29,0,
146466,3,891,"TRADING",2026-11-01,2026-11-04,"SELL",405000,101.340735,417248.63,"GBP","SELL",,6818.65,410429.98,0,
146467,25,909,"TRADING",2025-03-15,2025-03-17,"SELL",103000,95.987956,98867.59,"GBP","SELL",,0,98867.59,0,
146468,25,900,"TRADING",2025-09-02,2025-09-03,"BUY",34000,104.844054,36173.93,"GBP","BUY",,526.95,35646.98,0,
146469,27,888,"TRADING",2026-04-20,2026-04-23,"BUY",205000,109.045009,226803.97,"GBP","BUY",,3261.7,223542.27,0,
146470,29,884,"TRADING",2026-05-23,2026-05-26,"SELL",324000,86.89923,288229.72,"USD","SELL",,6676.21,281553.51,0,
146471,3,903,"INVESTMENT",2025-08-11,2025-08-13,"BUY",81000,100.102224,81511.33,"GBP","BUY",,428.53,81082.8,0,
146472,1,920,"INVESTMENT",2025-08-15,2025-08-18,"BUY",109,68.279088,7442.42,"HUF","BUY",,0,7442.42,0,
146473,21,883,"TRADING",2026-02-14,2026-02-15,"BUY",478000,102.325406,493375.12,"GBP","BUY",,4259.68,489115.44,0,
147758,27,903,"TRADING",2024-01-08,2024-01-10,"BUY",301000,102.246821,310730.77,"GBP","BUY",,2967.84,307762.93,0,
147759,31,918,"INVESTMENT",2024-10-01,2024-10-03,"SELL",4485,190.254552,853291.67,"EUR","SELL",,0,853291.67,0,
147760,29,906,"LIQUIDITY",2026-10-13,2026-10-16,"SELL",211000,96.337641,203272.42,"GBP","SELL",,0,203272.42,0,
147761,26,883,"INVESTMENT",2026-08-03,2026-08-05,"SELL",244000,103.08438,253423.52,"GBP","SELL",,1897.63,251525.89,0,
147762,27,888,"INVESTMENT",2025-08-03,2025-08-04,"BUY",148000,106.977959,159502.5,"GBP","BUY",,1175.12,158327.38,0,
147763,22,898,"INVESTMENT",2024-12-25,2024-12-28,"BUY",226000,112.658777,258355.6,"GBP","BUY",,3746.76,254608.84,0,
147764,25,912,"TRADING",2026-09-28,2026-09-30,"BUY",119000,93.193875,110900.71,"HUF","BUY",,0,110900.71,0,
147765,30,904,"TRADING",2026-11-06,2026-11-07,"SELL",110000,110.036552,121829.47,"HUF","SELL",,789.26,121040.21,0,
147766,21,902,"TRADING",2024-08-20,2024-08-21,"BUY",432000,107.44093,465703.12,"EUR","BUY",,1558.3,464144.82,0,
147767,21,919,"TRADING",2025-04-03,2025-04-05,"SELL",4448,226.657233,1008171.37,"HUF","SELL",,0,1008171.37,0,
147768,3,900,"TRADING",2026-06-04,2026-06-06,"BUY",266000,93.206026,252867.91,"GBP","BUY",,4939.88,247928.03,0,
147769,2,895,"TRADING",2024-03-04,2024-03-06,"SELL",196000,113.986135,228947.99,"USD","SELL",,5535.17,223412.82,0,
147770,30,883,"TRADING",2025-02-16,2025-02-18,"BUY",114000,110.045859,125892.79,"GBP","BUY",,440.51,125452.28,0,
147771,28,910,"LIQUIDITY",2025-11-24,2025-11-27,"SELL",137000,90.478745,123955.88,"USD","SELL",,0,123955.88,0,
147772,24,902,"LIQUIDITY",2024-03-16,2024-03-18,"SELL",95000,106.1123,101348.91,"EUR","SELL",,542.22,100806.69,0,
147773,3,889,"INVESTMENT",2024-01-30,2024-02-02,"SELL",251000,111.252962,279594.79,"HUF","SELL",,349.86,279244.93,0,
147774,2,897,"LIQUIDITY",2026-12-02,2026-12-05,"BUY",417000,94.747643,402645.14,"GBP","BUY",,7547.47,395097.67,0,
147775,21,919,"INVESTMENT",2026-09-25,2026-09-27,"BUY",2676,72.963484,195250.28,"HUF","BUY",,0,195250.28,0,
147776,2,914,"LIQUIDITY",2026-03-24,2026-03-27,"BUY",214,195.518094,41840.87,"EUR","BUY",,0,41840.87,0,
147777,24,911,"TRADING",2024-01-25,2024-01-28,"SELL",159000,97.259344,154642.36,"HUF","SELL",,0,154642.36,0,
147778,28,898,"LIQUIDITY",2025-02-10,2025-02-12,"SELL",10000,112.801531,11468.18,"GBP","SELL",,188.03,11280.15,0,
147779,29,901,"INVESTMENT",2026-02-03,2026-02-06,"BUY",446000,110.906416,497436.25,"HUF","BUY",,2793.63,494642.62,0,
147780,25,897,"TRADING",2026-11-11,2026-11-13,"SELL",200000,99.581195,201939.47,"GBP","SELL",,2777.08,199162.39,0,
147781,25,890,"LIQUIDITY",2025-01-07,2025-01-08,"BUY",379000,101.19158,384177.83,"EUR","BUY",,661.74,383516.09,0,
147782,1,908,"LIQUIDITY",2025-01-18,2025-01-19,"BUY",77000,94.748079,72956.02,"USD","BUY",,0,72956.02,0,
147783,24,904,"TRADING",2026-06-18,2026-06-20,"SELL",302000,108.687304,335562.72,"HUF","SELL",,7327.06,328235.66,0,
147784,1,898,"LIQUIDITY",2025-12-22,2025-12-23,"BUY",370000,94.718717,351193.15,"GBP","BUY",,733.9,350459.25,0,
147785,26,897,"INVESTMENT",2026-09-15,2026-09-17,"BUY",283000,112.442812,323344.07,"GBP","BUY",,5130.91,318213.16,0,
147786,2,915,"LIQUIDITY",2025-11-19,2025-11-20,"BUY",1933,49.339636,95373.52,"EUR","BUY",,0,95373.52,0,
147787,1,882,"TRADING",2026-04-25,2026-04-28,"BUY",273000,98.436777,274389.02,"HUF","BUY",,5656.62,268732.4,0,
147788,3,886,"INVESTMENT",2024-12-31,2025-01-02,"SELL",352000,97.370022,347718.55,"HUF","SELL",,4976.07,342742.48,0,
147789,27,885,"INVESTMENT",2026-05-11,2026-05-13,"SELL",3000,89.327312,2720.29,"USD","SELL",,40.47,2679.82,0,
147790,2,894,"TRADING",2025-06-02,2025-06-04,"SELL",161000,107.004587,174915.71,"HUF","SELL",,2638.32,172277.39,0,
147791,27,896,"TRADING",2026-05-16,2026-05-19,"BUY",206000,106.864457,221275.59,"EUR","BUY",,1134.81,220140.78,0,
147792,24,895,"LIQUIDITY",2026-05-08,2026-05-09,"BUY",138000,93.003697,129024.64,"USD","BUY",,679.54,128345.1,0,
147793,25,889,"TRADING",2024-09-11,2024-09-12,"SELL",138000,102.511671,144968.92,"HUF","SELL",,3502.81,141466.11,0,
147794,23,895,"TRADING",2026-02-19,2026-02-22,"SELL",432000,94.781827,411792.38,"USD","SELL",,2334.89,409457.49,0,
147795,1,886,"TRADING",2024-04-26,2024-04-29,"SELL",14000,96.34786,13641.92,"HUF","SELL",,153.22,13488.7,0,
147796,30,916,"TRADING",2024-02-28,2024-03-02,"SELL",2083,196.72219,409772.32,"USD","SELL",,0,409772.32,0,
147797,31,906,"INVESTMENT",2024-05-23,2024-05-26,"BUY",346000,97.754016,338228.9,"GBP","BUY",,0,338228.9,0,
147798,2,906,"INVESTMENT",2025-01-26,2025-01-28,"BUY",482000,93.177078,449113.52,"GBP","BUY",,0,449113.52,0,
147799,24,882,"LIQUIDITY",2026-01-14,2026-01-16,"SELL",154000,109.052858,169390.17,"HUF","SELL",,1448.77,167941.4,0,
147800,25,885,"LIQUIDITY",2024-03-16,2024-03-18,"BUY",62000,91.154662,57500.6,"USD","BUY",,984.71,56515.89,0,
147801,23,900,"LIQUIDITY",2026-03-12,2026-03-13,"SELL",229000,114.476787,263302.62,"GBP","SELL",,1150.78,262151.84,0,
147802,31,885,"INVESTMENT",2026-04-06,2026-04-08,"SELL",35000,88.754093,31748.85,"USD","SELL",,684.92,31063.93,0,
147803,3,906,"INVESTMENT",2026-02-28,2026-03-03,"SELL",489000,97.164896,475136.34,"GBP","SELL",,0,475136.34,0,
147804,25,898,"LIQUIDITY",2025-08-01,2025-08-02,"SELL",89000,108.931227,97135.69,"GBP","SELL",,186.9,96948.79,0,
147805,2,907,"LIQUIDITY",2025-11-24,2025-11-26,"BUY",15000,92.311982,13846.8,"USD","BUY",,0,13846.8,0,
147806,28,903,"TRADING",2024-03-17,2024-03-19,"SELL",490000,92.199566,452265.57,"GBP","SELL",,487.7,451777.87,0,
147807,21,894,"TRADING",2024-01-15,2024-01-18,"BUY",5000,107.349748,5413.1,"HUF","BUY",,45.61,5367.49,0,
147808,1,905,"TRADING",2026-11-05,2026-11-06,"SELL",278000,92.118182,256088.55,"EUR","SELL",,0,256088.55,0,
147809,24,899,"LIQUIDITY",2024-03-12,2024-03-14,"BUY",94000,100.829632,95429.52,"EUR","BUY",,649.67,94779.85,0,
147810,24,890,"INVESTMENT",2024-08-04,2024-08-07,"SELL",49000,101.047524,49736.69,"EUR","SELL",,223.4,49513.29,0,
147811,2,897,"INVESTMENT",2024-06-08,2024-06-11,"BUY",332000,109.443887,363676.05,"GBP","BUY",,322.35,363353.7,0,
147812,25,910,"TRADING",2026-04-09,2026-04-11,"SELL",188000,91.75381,172497.16,"USD","SELL",,0,172497.16,0,
147813,31,895,"LIQUIDITY",2025-04-02,2025-04-03,"BUY",305000,100.634865,314060.36,"USD","BUY",,7124.02,306936.34,0,
147814,22,904,"LIQUIDITY",2026-11-08,2026-11-11,"SELL",7000,92.280087,6598.32,"HUF","SELL",,138.71,6459.61,0,
147815,23,894,"LIQUIDITY",2024-09-05,2024-09-06,"BUY",449000,108.235245,489198.91,"HUF","BUY",,3222.66,485976.25,0,
147816,1,896,"TRADING",2025-08-29,2025-09-01,"SELL",372000,85.192653,318592.2,"EUR","SELL",,1675.53,316916.67,0,
147817,29,919,"INVESTMENT",2026-08-19,2026-08-20,"BUY",4859,112.834101,548260.9,"HUF","BUY",,0,548260.9,0,
147818,2,903,"INVESTMENT",2024-10-10,2024-10-11,"BUY",338000,89.12472,303615.04,"GBP","BUY",,2373.49,301241.55,0,
147819,30,889,"LIQUIDITY",2025-11-15,2025-11-18,"BUY",207000,95.3617,201522.68,"HUF","BUY",,4123.96,197398.72,0,
147820,21,886,"INVESTMENT",2025-09-25,2025-09-28,"BUY",124000,101.167553,128306.89,"HUF","BUY",,2859.12,125447.77,0,
147821,28,892,"LIQUIDITY",2025-07-29,2025-07-31,"BUY",203000,91.195021,186454.2,"GBP","BUY",,1328.31,185125.89,0,
147822,30,916,"INVESTMENT",2026-10-04,2026-10-06,"BUY",3338,163.71015,546464.48,"USD","BUY",,0,546464.48,0,
147823,21,917,"INVESTMENT",2026-01-22,2026-01-24,"SELL",4568,229.901458,1050189.86,"EUR","SELL",,0,1050189.86,0,
147824,29,903,"LIQUIDITY",2024-11-02,2024-11-03,"BUY",67000,112.212141,75319.45,"GBP","BUY",,137.32,75182.13,0,
147825,24,898,"LIQUIDITY",2025-03-04,2025-03-07,"BUY",495000,105.596391,530686.63,"GBP","BUY",,7984.49,522702.14,0,
147826,1,884,"TRADING",2026-12-24,2026-12-27,"BUY",198000,96.662437,195144,"USD","BUY",,3752.37,191391.63,0,
147827,28,886,"TRADING",2025-04-11,2025-04-14,"BUY",72000,112.515986,81699.33,"HUF","BUY",,687.82,81011.51,0,
147828,24,891,"INVESTMENT",2026-03-24,2026-03-27,"SELL",73000,91.85222,68654.34,"GBP","SELL",,1602.22,67052.12,0,
147829,3,913,"INVESTMENT",2024-07-17,2024-07-20,"SELL",68,131.905114,8969.55,"GBP","SELL",,0,8969.55,0,
147830,1,902,"TRADING",2026-03-10,2026-03-12,"BUY",260000,106.252716,282260.58,"EUR","BUY",,6003.52,276257.06,0,
147831,2,891,"TRADING",2026-01-13,2026-01-14,"BUY",405000,102.075419,416060.74,"GBP","BUY",,2655.29,413405.45,0,
147832,26,897,"INVESTMENT",2024-10-29,2024-11-01,"BUY",329000,100.030094,330530.23,"GBP","BUY",,1431.22,329099.01,0,
147833,22,883,"TRADING",2025-03-24,2025-03-26,"SELL",477000,106.044998,511789.04,"GBP","SELL",,5954.4,505834.64,0,
147834,27,920,"TRADING",2025-08-17,2025-08-18,"BUY",393,86.237342,33891.28,"HUF","BUY",,0,33891.28,0,
147835,25,906,"TRADING",2025-07-25,2025-07-27,"BUY",5000,97.313152,4865.66,"GBP","BUY",,0,4865.66,0,
147836,3,904,"INVESTMENT",2025-11-18,2025-11-19,"BUY",353000,103.974514,371456.27,"HUF","BUY",,4426.24,367030.03,0,
147837,3,891,"LIQUIDITY",2026-06-19,2026-06-22,"SELL",337000,98.948191,338105.19,"GBP","SELL",,4649.79,333455.4,0,
147838,1,887,"INVESTMENT",2025-04-04,2025-04-05,"BUY",120000,95.118892,114949.97,"HUF","BUY",,807.3,114142.67,0,
147839,3,912,"INVESTMENT",2025-08-24,2025-08-26,"SELL",121000,91.120339,110255.61,"HUF","SELL",,0,110255.61,0,
147840,29,888,"TRADING",2025-10-26,2025-10-27,"BUY",244000,111.812906,278542.97,"GBP","BUY",,5719.48,272823.49,0,
147841,1,885,"TRADING",2025-02-17,2025-02-20,"SELL",19000,112.065286,21605.84,"USD","SELL",,313.44,21292.4,0,
147842,1,882,"INVESTMENT",2026-02-24,2026-02-27,"SELL",360000,87.491088,316022.13,"HUF","SELL",,1054.21,314967.92,0,
149209,30,903,"TRADING",2024-11-17,2024-11-18,"SELL",202000,87.470168,179466.88,"GBP","SELL",,2777.14,176689.74,0,
149210,25,885,"TRADING",2026-03-31,2026-04-02,"SELL",160000,86.753044,139525.45,"USD","SELL",,720.58,138804.87,0,
149211,29,908,"LIQUIDITY",2025-02-07,2025-02-10,"SELL",129000,92.14151,118862.55,"USD","SELL",,0,118862.55,0,
149212,24,906,"INVESTMENT",2026-10-15,2026-10-18,"BUY",244000,97.194408,237154.36,"GBP","BUY",,0,237154.36,0,
149213,21,909,"TRADING",2025-06-25,2025-06-28,"SELL",349000,91.884356,320676.4,"GBP","SELL",,0,320676.4,0,
149214,3,906,"TRADING",2024-04-03,2024-04-05,"BUY",206000,96.188301,198147.9,"GBP","BUY",,0,198147.9,0,
149215,30,917,"INVESTMENT",2025-10-28,2025-10-29,"SELL",243,179.237223,43554.65,"EUR","SELL",,0,43554.65,0,
149216,3,905,"TRADING",2024-09-11,2024-09-12,"BUY",312000,98.581027,307572.8,"EUR","BUY",,0,307572.8,0,
149217,26,918,"LIQUIDITY",2024-05-15,2024-05-18,"SELL",1403,166.604858,233746.62,"EUR","SELL",,0,233746.62,0,
149218,21,885,"INVESTMENT",2025-04-25,2025-04-26,"SELL",135000,97.257769,132306.76,"USD","SELL",,1008.77,131297.99,0,
149219,21,912,"LIQUIDITY",2025-09-25,2025-09-26,"SELL",208000,92.378937,192148.19,"HUF","SELL",,0,192148.19,0,
149220,21,882,"TRADING",2026-05-13,2026-05-15,"SELL",376000,98.68154,376762.08,"HUF","SELL",,5719.49,371042.59,0,
149221,2,906,"TRADING",2024-06-14,2024-06-15,"SELL",432000,91.118576,393632.25,"GBP","SELL",,0,393632.25,0,
149222,2,905,"INVESTMENT",2024-12-03,2024-12-04,"BUY",90000,94.973723,85476.35,"EUR","BUY",,0,85476.35,0,
149223,2,883,"LIQUIDITY",2026-04-13,2026-04-14,"BUY",283000,104.944618,304373.35,"GBP","BUY",,7380.08,296993.27,0,
149224,30,902,"LIQUIDITY",2026-05-30,2026-06-02,"SELL",264000,99.039484,262163.5,"EUR","SELL",,699.26,261464.24,0,
149225,2,888,"LIQUIDITY",2026-01-16,2026-01-17,"BUY",415000,97.964649,410278.97,"GBP","BUY",,3725.68,406553.29,0,
149226,23,889,"INVESTMENT",2025-09-23,2025-09-25,"BUY",269000,100.366629,276230.59,"HUF","BUY",,6244.36,269986.23,0,
149227,29,913,"INVESTMENT",2025-08-03,2025-08-04,"BUY",3932,236.023902,928045.98,"GBP","BUY",,0,928045.98,0,
149228,25,916,"TRADING",2026-04-14,2026-04-17,"BUY",2685,215.992415,579939.63,"USD","BUY",,0,579939.63,0,
149229,29,899,"LIQUIDITY",2024-01-25,2024-01-26,"BUY",323000,101.025747,332512.56,"EUR","BUY",,6199.4,326313.16,0,
149230,24,895,"INVESTMENT",2024-04-22,2024-04-25,"BUY",209000,93.294253,199082.93,"USD","BUY",,4097.94,194984.99,0,
149231,29,900,"INVESTMENT",2025-09-29,2025-09-30,"BUY",426000,109.750567,470474.29,"GBP","BUY",,2936.87,467537.42,0,
149232,26,910,"INVESTMENT",2025-01-10,2025-01-12,"BUY",406000,96.157193,390398.2,"USD","BUY",,0,390398.2,0,
149233,21,919,"TRADING",2026-11-29,2026-12-01,"SELL",2536,186.093124,471932.16,"HUF","SELL",,0,471932.16,0,
149234,2,881,"LIQUIDITY",2024-12-10,2024-12-11,"SELL",170000,96.652978,166262.89,"EUR","SELL",,1952.83,164310.06,0,
149235,26,919,"TRADING",2025-07-27,2025-07-29,"BUY",547,184.46265,100901.07,"HUF","BUY",,0,100901.07,0,
149236,3,908,"TRADING",2024-04-02,2024-04-03,"BUY",252000,90.561473,228214.91,"USD","BUY",,0,228214.91,0,
149237,30,890,"INVESTMENT",2026-11-30,2026-12-03,"BUY",45000,111.243047,50432.58,"EUR","BUY",,373.21,50059.37,0,
149238,1,917,"LIQUIDITY",2024-10-22,2024-10-25,"BUY",848,85.94268,72879.39,"EUR","BUY",,0,72879.39,0,
149239,31,898,"INVESTMENT",2024-05-16,2024-05-17,"SELL",188000,111.980603,210729.34,"GBP","SELL",,205.81,210523.53,0,
149240,27,885,"INVESTMENT",2025-04-29,2025-05-01,"BUY",166000,97.117027,164347.63,"USD","BUY",,3133.37,161214.26,0,
149241,28,894,"INVESTMENT",2025-01-21,2025-01-22,"BUY",334000,89.470525,302697.65,"HUF","BUY",,3866.1,298831.55,0,
149242,22,881,"TRADING",2025-05-06,2025-05-07,"BUY",221000,113.392847,251561.81,"EUR","BUY",,963.62,250598.19,0,
149243,3,908,"TRADING",2026-03-06,2026-03-09,"SELL",416000,95.367728,396729.75,"USD","SELL",,0,396729.75,0,
149244,22,919,"LIQUIDITY",2024-08-09,2024-08-12,"SELL",1656,35.645861,59029.55,"HUF","SELL",,0,59029.55,0,
149245,2,891,"INVESTMENT",2025-12-15,2025-12-17,"BUY",215000,106.555601,229667.6,"GBP","BUY",,573.06,229094.54,0,
149246,3,886,"TRADING",2025-09-01,2025-09-04,"SELL",368000,90.621967,335260.05,"HUF","SELL",,1771.21,333488.84,0,
149247,21,893,"LIQUIDITY",2024-10-07,2024-10-09,"SELL",86000,94.50406,82900.45,"HUF","SELL",,1626.96,81273.49,0,
149248,28,884,"LIQUIDITY",2024-07-13,2024-07-16,"SELL",310000,108.770127,337340.16,"USD","SELL",,152.77,337187.39,0,
149249,24,886,"INVESTMENT",2025-07-20,2025-07-23,"SELL",188000,112.660201,215965.45,"HUF","SELL",,4164.27,211801.18,0,
149250,30,918,"INVESTMENT",2025-04-30,2025-05-02,"SELL",4892,70.754854,346132.75,"EUR","SELL",,0,346132.75,0,
149251,26,901,"LIQUIDITY",2024-09-21,2024-09-23,"BUY",17000,88.498035,15232.57,"HUF","BUY",,187.9,15044.67,0,
149252,3,915,"TRADING",2025-12-31,2026-01-02,"SELL",3173,56.581623,179533.49,"EUR","SELL",,0,179533.49,0,
149253,3,920,"TRADING",2025-07-06,2025-07-08,"SELL",3410,89.138683,303962.91,"HUF","SELL",,0,303962.91,0,
149254,24,904,"INVESTMENT",2024-11-12,2024-11-13,"BUY",484000,109.087079,537913.29,"HUF","BUY",,9931.83,527981.46,0,
149255,24,888,"TRADING",2025-01-05,2025-01-07,"BUY",152000,92.818643,142981.43,"GBP","BUY",,1897.09,141084.34,0,
149256,3,907,"INVESTMENT",2025-09-03,2025-09-04,"BUY",489000,93.58724,457641.6,"USD","BUY",,0,457641.6,0,
149257,29,917,"LIQUIDITY",2025-04-11,2025-04-12,"SELL",4397,30.617042,134623.13,"EUR","SELL",,0,134623.13,0,
149258,3,918,"INVESTMENT",2024-11-19,2024-11-20,"BUY",4915,185.961296,913999.77,"EUR","BUY",,0,913999.77,0,
149259,29,917,"INVESTMENT",2025-08-05,2025-08-06,"BUY",72,215.231103,15496.64,"EUR","BUY",,0,15496.64,0,
149260,29,913,"LIQUIDITY",2025-01-07,2025-01-10,"SELL",4246,153.081937,649985.9,"GBP","SELL",,0,649985.9,0,
149261,31,917,"INVESTMENT",2026-01-22,2026-01-25,"SELL",1317,244.957043,322608.43,"EUR","SELL",,0,322608.43,0,
149262,27,905,"INVESTMENT",2024-05-13,2024-05-15,"SELL",246000,97.867024,240752.88,"EUR","SELL",,0,240752.88,0,
149263,27,914,"TRADING",2025-07-22,2025-07-24,"SELL",378,213.682697,80772.06,"EUR","SELL",,0,80772.06,0,
149264,26,887,"INVESTMENT",2024-02-07,2024-02-10,"SELL",167000,97.628131,165776.92,"HUF","SELL",,2737.94,163038.98,0,
149265,31,908,"LIQUIDITY",2024-01-11,2024-01-14,"BUY",96000,90.486897,86867.42,"USD","BUY",,0,86867.42,0,
149266,24,887,"LIQUIDITY",2026-06-05,2026-06-08,"BUY",442000,99.683507,448889.02,"HUF","BUY",,8287.92,440601.1,0,
149267,21,916,"LIQUIDITY",2026-08-17,2026-08-20,"SELL",1708,211.656049,361508.53,"USD","SELL",,0,361508.53,0,
149268,26,885,"INVESTMENT",2026-07-30,2026-08-01,"BUY",493000,114.771501,569400.52,"USD","BUY",,3577.02,565823.5,0,
149269,3,905,"INVESTMENT",2024-08-16,2024-08-18,"SELL",352000,91.498747,322075.59,"EUR","SELL",,0,322075.59,0,
149270,2,905,"INVESTMENT",2025-08-03,2025-08-04,"SELL",205000,92.018265,188637.44,"EUR","SELL",,0,188637.44,0,
149271,21,918,"INVESTMENT",2026-01-28,2026-01-30,"BUY",2307,38.664813,89199.72,"EUR","BUY",,0,89199.72,0,
149272,29,900,"LIQUIDITY",2024-11-28,2024-11-30,"SELL",187000,114.624712,214514.12,"GBP","SELL",,165.91,214348.21,0,
149273,24,911,"LIQUIDITY",2026-05-03,2026-05-05,"BUY",283000,95.838451,271222.82,"HUF","BUY",,0,271222.82,0,
149274,22,902,"LIQUIDITY",2026-02-07,2026-02-09,"SELL",60000,93.63719,56196.33,"EUR","SELL",,14.02,56182.31,0,
149275,2,919,"LIQUIDITY",2026-12-28,2026-12-31,"BUY",4246,136.360922,578988.47,"HUF","BUY",,0,578988.47,0,
149276,25,917,"LIQUIDITY",2024-02-03,2024-02-04,"SELL",2872,179.935368,516774.38,"EUR","SELL",,0,516774.38,0,
149277,1,919,"LIQUIDITY",2025-04-20,2025-04-21,"BUY",2892,109.709579,317280.1,"HUF","BUY",,0,317280.1,0,
149278,26,916,"LIQUIDITY",2024-03-18,2024-03-21,"BUY",3363,80.563492,270935.02,"USD","BUY",,0,270935.02,0,
149279,28,916,"INVESTMENT",2026-06-24,2026-06-27,"BUY",129,142.777383,18418.28,"USD","BUY",,0,18418.28,0,
149280,3,913,"LIQUIDITY",2026-08-22,2026-08-25,"BUY",4310,172.340989,742789.66,"GBP","BUY",,0,742789.66,0,
